article_id,api,entity_text,entity_type,confidence,entity_sentiment_score,entity_salience,neutralisation_model
art_204,Google,Zhuji,LOCATION,,0.0,0.011,gpt-4o
art_204,Google,prevention,OTHER,,0.0,0.0102,gpt-4o
art_204,Google,epidemic,EVENT,,0.0,0.0102,gpt-4o
art_204,Google,assessment,OTHER,,0.0,0.0102,gpt-4o
art_204,Google,loss,OTHER,,0.0,0.0102,gpt-4o
art_204,Google,China Foundation for Rural Development,ORGANIZATION,,0.0,0.0094,gpt-4o
art_204,Google,emergency assistance,OTHER,,0.0,0.0073,gpt-4o
art_204,Google,teams,ORGANIZATION,,0.0,0.0071,gpt-4o
art_204,Google,rescue team,ORGANIZATION,,0.0,0.0055,gpt-4o
art_204,Google,survivor,PERSON,,0.1,0.0047,gpt-4o
art_204,Google,agency,ORGANIZATION,,0.0,0.0042,gpt-4o
art_204,Google,country,LOCATION,,0.0,0.0039,gpt-4o
art_204,Google,hotel,LOCATION,,0.0,0.0039,gpt-4o
art_204,Google,people,PERSON,,0.0,0.0038,gpt-4o
art_204,Google,settlement community,OTHER,,0.0,0.0038,gpt-4o
art_204,Google,teams,ORGANIZATION,,0.0,0.0037,gpt-4o
art_204,Google,rescue teams,ORGANIZATION,,0.0,0.0037,gpt-4o
art_204,Google,spokesperson,PERSON,,0.0,0.0036,gpt-4o
art_204,Google,condition,OTHER,,0.0,0.0034,gpt-4o
art_204,Google,earthquake,EVENT,,0.0,0.0032,gpt-4o
art_204,Google,rescuers,PERSON,,0.1,0.0032,gpt-4o
art_204,Google,first,OTHER,,0.0,0.0032,gpt-4o
art_204,Google,first,OTHER,,0.0,0.0032,gpt-4o
art_204,Google,country,LOCATION,,0.0,0.0031,gpt-4o
art_204,Google,earthquake survivors,PERSON,,0.0,0.003,gpt-4o
art_204,Google,resident,PERSON,,0.1,0.003,gpt-4o
art_204,Google,community,OTHER,,0.0,0.003,gpt-4o
art_204,Google,earthquake,EVENT,,0.0,0.0029,gpt-4o
art_204,Google,efforts,OTHER,,0.0,0.0028,gpt-4o
art_204,Google,friendship,OTHER,,0.0,0.0026,gpt-4o
art_204,Google,tents,CONSUMER_GOOD,,0.0,0.0026,gpt-4o
art_204,Google,number,OTHER,,0.0,0.0026,gpt-4o
art_204,Google,personnel,PERSON,,0.0,0.0026,gpt-4o
art_204,Google,people,PERSON,,0.0,0.0026,gpt-4o
art_204,Google,Mandalay,LOCATION,,0.0,0.0026,gpt-4o
art_204,Google,housing,OTHER,,0.0,0.0024,gpt-4o
art_204,Google,households,PERSON,,0.0,0.0024,gpt-4o
art_204,Google,site,OTHER,,0.0,0.0024,gpt-4o
art_204,Google,video,WORK_OF_ART,,0.1,0.0024,gpt-4o
art_204,Google,neighbors,PERSON,,0.0,0.0023,gpt-4o
art_204,Google,collaboration,OTHER,,0.0,0.0023,gpt-4o
art_204,Google,addition,OTHER,,0.0,0.0023,gpt-4o
art_204,Google,E-outfitting Golden Country Hotel,LOCATION,,0.0,0.0023,gpt-4o
art_204,Google,suffering,EVENT,,0.0,0.0023,gpt-4o
art_204,Google,empathy,OTHER,,0.0,0.0023,gpt-4o
art_204,Google,sense,OTHER,,0.0,0.0023,gpt-4o
art_204,Google,paukphaw,OTHER,,0.0,0.0023,gpt-4o
art_204,Google,survivor,PERSON,,0.1,0.0022,gpt-4o
art_204,Google,organization,ORGANIZATION,,0.0,0.0021,gpt-4o
art_204,Google,individuals,PERSON,,0.0,0.0021,gpt-4o
art_204,Google,reporter,PERSON,,0.0,0.0021,gpt-4o
art_204,Google,girls,PERSON,,0.0,0.002,gpt-4o
art_204,Google,aid supplies,OTHER,,0.0,0.002,gpt-4o
art_204,Google,disaster relief supplies,OTHER,,0.1,0.002,gpt-4o
art_204,Google,Xinhua News Agency,ORGANIZATION,,0.1,0.0019,gpt-4o
art_204,Google,batch,OTHER,,0.0,0.0018,gpt-4o
art_204,Google,cash assistance,OTHER,,0.1,0.0018,gpt-4o
art_204,Google,press conference,EVENT,,0.0,0.0016,gpt-4o
art_204,Google,disaster victims,PERSON,,0.0,0.0016,gpt-4o
art_204,Google,earthquake,EVENT,,0.0,0.0016,gpt-4o
art_204,Google,Yunnan Province,LOCATION,,0.0,0.0014,gpt-4o
art_204,Google,mitigation efforts,OTHER,,0.1,0.0014,gpt-4o
art_204,Google,Southeast Asian,LOCATION,,0.0,0.0014,gpt-4o
art_204,Google,Aung Thuka Temple,PERSON,,0.0,0.0013,gpt-4o
art_204,Google,Nay Pu Town,LOCATION,,0.0,0.0013,gpt-4o
art_204,Google,tent hand in hand,CONSUMER_GOOD,,0.0,0.0013,gpt-4o
art_204,Google,expertise,OTHER,,0.1,0.0013,gpt-4o
art_204,Google,loss,OTHER,,0.0,0.0012,gpt-4o
art_204,Google,assessment,OTHER,,0.0,0.0012,gpt-4o
art_204,Google,epidemic,EVENT,,0.0,0.0012,gpt-4o
art_204,Google,prevention,OTHER,,0.0,0.0012,gpt-4o
art_204,Google,injured,PERSON,,0.1,0.0012,gpt-4o
art_204,Google,treatment,OTHER,,0.1,0.0011,gpt-4o
art_204,Google,death toll,OTHER,,0.0,0.0011,gpt-4o
art_204,Google,authorities,PERSON,,0.0,0.0011,gpt-4o
art_204,Google,Global Times,ORGANIZATION,,0.0,0.001,gpt-4o
art_204,Google,communication,OTHER,,0.1,0.001,gpt-4o
art_204,Google,Red Cross Society of China,ORGANIZATION,,0.1,0.0009,gpt-4o
art_204,Google,hands,OTHER,,0.1,0.0009,gpt-4o
art_204,Google,relief supplies,OTHER,,0.0,0.0009,gpt-4o
art_204,Google,video,WORK_OF_ART,,0.0,0.0008,gpt-4o
art_204,Google,batch,OTHER,,0.0,0.0008,gpt-4o
art_204,Google,gratitude,OTHER,,0.1,0.0007,gpt-4o
art_204,Google,camera,OTHER,,0.0,0.0007,gpt-4o
art_204,Google,emergency aid packages,OTHER,,0.0,0.0007,gpt-4o
art_204,Google,blankets,CONSUMER_GOOD,,0.0,0.0007,gpt-4o
art_204,Google,infrastructure,OTHER,,0.1,0.0007,gpt-4o
art_204,Google,challenges,OTHER,,0.0,0.0007,gpt-4o
art_204,Google,place,OTHER,,0.0,0.0007,gpt-4o
art_204,Google,family,PERSON,,0.1,0.0007,gpt-4o
art_204,Google,tents,CONSUMER_GOOD,,0.0,0.0006,gpt-4o
art_204,Google,transportation,OTHER,,0.1,0.0005,gpt-4o
art_204,Google,Naypyidaw,LOCATION,,0.1,0.0004,gpt-4o
art_204,Azure,Guixing Rescue Team,Organization,0.66,,,gpt-4o
art_204,Azure,Zhuji,Location,0.49,,,gpt-4o
art_204,Azure,Zhejiang Province,Location,0.7,,,gpt-4o
art_204,Azure,Wednesday,DateTime,0.9,,,gpt-4o
art_204,Azure,China,Location,0.79,,,gpt-4o
art_204,Azure,nine,Quantity,0.8,,,gpt-4o
art_204,Azure,survivors,PersonType,0.98,,,gpt-4o
art_204,Azure,earthquake,Event,0.96,,,gpt-4o
art_204,Azure,Myanmar,Location,0.96,,,gpt-4o
art_204,Azure,personnel,PersonType,0.61,,,gpt-4o
art_204,Azure,China International Development Cooperation Agency,Organization,0.99,,,gpt-4o
art_204,Azure,CIDCA,Organization,0.94,,,gpt-4o
art_204,Azure,Wednesday,DateTime,1.0,,,gpt-4o
art_204,Azure,China,Location,1.0,,,gpt-4o
art_204,Azure,two,Quantity,0.8,,,gpt-4o
art_204,Azure,expert,PersonType,0.79,,,gpt-4o
art_204,Azure,-disaster epidemic,Event,0.52,,,gpt-4o
art_204,Azure,spokesperson,PersonType,0.97,,,gpt-4o
art_204,Azure,survivor,PersonType,0.76,,,gpt-4o
art_204,Azure,hotel,Location,0.92,,,gpt-4o
art_204,Azure,Wednesday afternoon,DateTime,1.0,,,gpt-4o
art_204,Azure,Mandalay,Location,1.0,,,gpt-4o
art_204,Azure,Mandalay,Location,1.0,,,gpt-4o
art_204,Azure,ninth,Quantity,1.0,,,gpt-4o
art_204,Azure,survivor,PersonType,0.69,,,gpt-4o
art_204,Azure,China,Location,0.96,,,gpt-4o
art_204,Azure,Xinhua News Agency,Organization,0.98,,,gpt-4o
art_204,Azure,employee,PersonType,0.96,,,gpt-4o
art_204,Azure,Golden Country,Organization,0.57,,,gpt-4o
art_204,Azure,Country Hotel,Location,0.55,,,gpt-4o
art_204,Azure,120 hours,DateTime,0.97,,,gpt-4o
art_204,Azure,people,PersonType,0.7,,,gpt-4o
art_204,Azure,China,Location,0.99,,,gpt-4o
art_204,Azure,Myanmar,Location,0.99,,,gpt-4o
art_204,Azure,Myanmar,Location,0.92,,,gpt-4o
art_204,Azure,people,PersonType,0.7,,,gpt-4o
art_204,Azure,Li Ming,Person,1.0,,,gpt-4o
art_204,Azure,spokesperson,PersonType,0.99,,,gpt-4o
art_204,Azure,CIDCA,Organization,1.0,,,gpt-4o
art_204,Azure,press conference,Event,0.97,,,gpt-4o
art_204,Azure,Wednesday,DateTime,1.0,,,gpt-4o
art_204,Azure,China,Location,1.0,,,gpt-4o
art_204,Azure,first,Quantity,1.0,,,gpt-4o
art_204,Azure,country,Location,0.54,,,gpt-4o
art_204,Azure,Myanmar,Location,1.0,,,gpt-4o
art_204,Azure,first,Quantity,1.0,,,gpt-4o
art_204,Azure,rescue teams,PersonType,0.62,,,gpt-4o
art_204,Azure,first,Quantity,0.98,,,gpt-4o
art_204,Azure,earthquake,Event,0.72,,,gpt-4o
art_204,Azure,survivors,PersonType,0.77,,,gpt-4o
art_204,Azure,Li,Person,0.99,,,gpt-4o
art_204,Azure,China,Location,0.45,,,gpt-4o
art_204,Azure,Yunnan Province,Location,0.9,,,gpt-4o
art_204,Azure,Myanmar,Location,1.0,,,gpt-4o
art_204,Azure,18 hours,DateTime,1.0,,,gpt-4o
art_204,Azure,earthquake,Event,0.96,,,gpt-4o
art_204,Azure,500,Quantity,0.8,,,gpt-4o
art_204,Azure,rescuers,PersonType,0.97,,,gpt-4o
art_204,Azure,China,Location,1.0,,,gpt-4o
art_204,Azure,personnel,PersonType,0.51,,,gpt-4o
art_204,Azure,Myanmar,Location,1.0,,,gpt-4o
art_204,Azure,Li,Person,0.93,,,gpt-4o
art_204,Azure,China Foundation for Rural Development,Organization,0.99,,,gpt-4o
art_204,Azure,CFRD,Organization,0.76,,,gpt-4o
art_204,Azure,Nay Pu Town,Location,0.69,,,gpt-4o
art_204,Azure,Aung Thuka Temple,Location,0.97,,,gpt-4o
art_204,Azure,Mandalay,Location,1.0,,,gpt-4o
art_204,Azure,first,Quantity,0.98,,,gpt-4o
art_204,Azure,Chinese,Location,0.53,,,gpt-4o
art_204,Azure,earthquake,Event,0.95,,,gpt-4o
art_204,Azure,Myanmar,Location,1.0,,,gpt-4o
art_204,Azure,Global Times,Organization,0.94,,,gpt-4o
art_204,Azure,Wednesday,DateTime,1.0,,,gpt-4o
art_204,Azure,35,Quantity,0.8,,,gpt-4o
art_204,Azure,100,Quantity,0.8,,,gpt-4o
art_204,Azure,500,Quantity,0.8,,,gpt-4o
art_204,Azure,Global Times,Organization,0.97,,,gpt-4o
art_204,Azure,reporter,PersonType,0.95,,,gpt-4o
art_204,Azure,two,Quantity,0.8,,,gpt-4o
art_204,Azure,tent,Location,0.65,,,gpt-4o
art_204,Azure,resident,PersonType,0.77,,,gpt-4o
art_204,Azure,camera,Product,0.84,,,gpt-4o
art_204,Azure,transportation,Skill,0.99,,,gpt-4o
art_204,Azure,communication infrastructure,Skill,0.97,,,gpt-4o
art_204,Azure,China,Location,1.0,,,gpt-4o
art_204,Azure,first,Quantity,0.98,,,gpt-4o
art_204,Azure,supplies,Product,0.51,,,gpt-4o
art_204,Azure,"1,200",Quantity,0.8,,,gpt-4o
art_204,Azure,tents,Product,0.81,,,gpt-4o
art_204,Azure,"8,000",Quantity,0.8,,,gpt-4o
art_204,Azure,blankets,Product,0.94,,,gpt-4o
art_204,Azure,"40,000",Quantity,0.8,,,gpt-4o
art_204,Azure,emergency aid packages,Product,0.73,,,gpt-4o
art_204,Azure,Naypyidaw,Location,1.0,,,gpt-4o
art_204,Azure,Tuesday,DateTime,1.0,,,gpt-4o
art_204,Azure,disaster,PersonType,0.5,,,gpt-4o
art_204,Azure,victims,PersonType,0.66,,,gpt-4o
art_204,Azure,second,Quantity,1.0,,,gpt-4o
art_204,Azure,Myanmar,Location,1.0,,,gpt-4o
art_204,Azure,Thursday,DateTime,1.0,,,gpt-4o
art_204,Azure,CIDCA,Organization,1.0,,,gpt-4o
art_204,Azure,Red Cross Society of China,Organization,0.95,,,gpt-4o
art_204,Azure,1.5 million yuan,Quantity,1.0,,,gpt-4o
art_204,Azure,"$206,700",Quantity,0.99,,,gpt-4o
art_204,Azure,Yunnan Province,Location,0.91,,,gpt-4o
art_204,Azure,6.1 million yuan,Quantity,1.0,,,gpt-4o
art_204,Azure,disaster,Event,0.52,,,gpt-4o
art_204,Azure,China,Location,1.0,,,gpt-4o
art_204,Azure,two,Quantity,0.8,,,gpt-4o
art_204,Azure,expert,PersonType,0.78,,,gpt-4o
art_204,Azure,disaster epidemic,Event,0.53,,,gpt-4o
art_204,Azure,loss assessment,Skill,0.72,,,gpt-4o
art_204,Azure,injured,PersonType,0.75,,,gpt-4o
art_204,Azure,Myanmar,Location,1.0,,,gpt-4o
art_204,Azure,mitigation,Skill,0.68,,,gpt-4o
art_204,Azure,Li,Person,0.98,,,gpt-4o
art_204,Azure,Friday,DateTime,1.0,,,gpt-4o
art_204,Azure,7.9,Quantity,0.8,,,gpt-4o
art_204,Azure,earthquake,Event,0.79,,,gpt-4o
art_204,Azure,Myanmar,Location,1.0,,,gpt-4o
art_204,Azure,"3,003",Quantity,0.8,,,gpt-4o
art_204,Azure,"4,515",Quantity,0.8,,,gpt-4o
art_204,Azure,351,Quantity,0.8,,,gpt-4o
art_204,Azure,Myanmar,Location,0.65,,,gpt-4o
art_204,Azure,Wednesday,DateTime,1.0,,,gpt-4o
art_204,AWS,Guixing Rescue Team,ORGANIZATION,0.9658,,,gpt-5-5
art_204,AWS,"Zhuji, Zhejiang Province",LOCATION,0.8009,,,gpt-5-5
art_204,AWS,Wednesday,DATE,0.9972,,,gpt-5-5
art_204,AWS,China,ORGANIZATION,0.8086,,,gpt-5-5
art_204,AWS,nine survivors,QUANTITY,0.9975,,,gpt-5-5
art_204,AWS,Myanmar,LOCATION,0.9968,,,gpt-5-5
art_204,AWS,China International Development Cooperation Agency,ORGANIZATION,0.9994,,,gpt-5-5
art_204,AWS,CIDCA,ORGANIZATION,0.9636,,,gpt-5-5
art_204,AWS,Wednesday,DATE,0.9987,,,gpt-5-5
art_204,AWS,China,ORGANIZATION,0.9421,,,gpt-5-5
art_204,AWS,two expert teams,QUANTITY,0.9931,,,gpt-5-5
art_204,AWS,Chinese,OTHER,0.9828,,,gpt-5-5
art_204,AWS,Wednesday afternoon,DATE,0.9988,,,gpt-5-5
art_204,AWS,Mandalay,LOCATION,0.9985,,,gpt-5-5
art_204,AWS,ninth survivor,QUANTITY,0.9949,,,gpt-5-5
art_204,AWS,China,ORGANIZATION,0.7032,,,gpt-5-5
art_204,AWS,Xinhua News Agency,ORGANIZATION,0.9927,,,gpt-5-5
art_204,AWS,Golden Country Hotel,ORGANIZATION,0.9849,,,gpt-5-5
art_204,AWS,over 120 hours,QUANTITY,0.9847,,,gpt-5-5
art_204,AWS,China,LOCATION,0.9333,,,gpt-5-5
art_204,AWS,Myanmar,LOCATION,0.655,,,gpt-5-5
art_204,AWS,Myanmar,LOCATION,0.799,,,gpt-5-5
art_204,AWS,Li Ming,PERSON,0.9984,,,gpt-5-5
art_204,AWS,CIDCA,ORGANIZATION,0.9976,,,gpt-5-5
art_204,AWS,Wednesday,DATE,0.9971,,,gpt-5-5
art_204,AWS,China,ORGANIZATION,0.9724,,,gpt-5-5
art_204,AWS,first country,QUANTITY,0.9591,,,gpt-5-5
art_204,AWS,Myanmar,LOCATION,0.7056,,,gpt-5-5
art_204,AWS,first,QUANTITY,0.9887,,,gpt-5-5
art_204,AWS,first,QUANTITY,0.9845,,,gpt-5-5
art_204,AWS,Li,PERSON,0.9983,,,gpt-5-5
art_204,AWS,Southwest China,LOCATION,0.872,,,gpt-5-5
art_204,AWS,Yunnan Province,LOCATION,0.9048,,,gpt-5-5
art_204,AWS,Southeast,OTHER,0.6869,,,gpt-5-5
art_204,AWS,Asian,LOCATION,0.5265,,,gpt-5-5
art_204,AWS,Myanmar,LOCATION,0.993,,,gpt-5-5
art_204,AWS,18 hours,QUANTITY,0.8908,,,gpt-5-5
art_204,AWS,over 500 rescuers,QUANTITY,0.9784,,,gpt-5-5
art_204,AWS,China,ORGANIZATION,0.5701,,,gpt-5-5
art_204,AWS,Myanmar,LOCATION,0.9935,,,gpt-5-5
art_204,AWS,Li,PERSON,0.9971,,,gpt-5-5
art_204,AWS,China Foundation for Rural Development,ORGANIZATION,0.9993,,,gpt-5-5
art_204,AWS,CFRD,ORGANIZATION,0.9846,,,gpt-5-5
art_204,AWS,Nay Pu Town,ORGANIZATION,0.9875,,,gpt-5-5
art_204,AWS,Aung Thuka Temple,ORGANIZATION,0.9751,,,gpt-5-5
art_204,AWS,Mandalay,LOCATION,0.9972,,,gpt-5-5
art_204,AWS,first temporary settlement,QUANTITY,0.8468,,,gpt-5-5
art_204,AWS,Chinese,OTHER,0.9944,,,gpt-5-5
art_204,AWS,Myanmar,LOCATION,0.7482,,,gpt-5-5
art_204,AWS,Global Times,ORGANIZATION,0.9657,,,gpt-5-5
art_204,AWS,Wednesday,DATE,0.9992,,,gpt-5-5
art_204,AWS,35 tents,QUANTITY,0.9962,,,gpt-5-5
art_204,AWS,100 households,QUANTITY,0.9963,,,gpt-5-5
art_204,AWS,over 500 individuals,QUANTITY,0.9931,,,gpt-5-5
art_204,AWS,Global Times,ORGANIZATION,0.9681,,,gpt-5-5
art_204,AWS,two little girls,QUANTITY,0.9956,,,gpt-5-5
art_204,AWS,China,ORGANIZATION,0.9811,,,gpt-5-5
art_204,AWS,first batch,QUANTITY,0.9937,,,gpt-5-5
art_204,AWS,"1,200 tents",QUANTITY,0.997,,,gpt-5-5
art_204,AWS,"8,000 blankets",QUANTITY,0.9964,,,gpt-5-5
art_204,AWS,"over 40,000 emergency aid packages",QUANTITY,0.9878,,,gpt-5-5
art_204,AWS,Naypyidaw,LOCATION,0.9915,,,gpt-5-5
art_204,AWS,Tuesday,DATE,0.9979,,,gpt-5-5
art_204,AWS,second batch,QUANTITY,0.9946,,,gpt-5-5
art_204,AWS,Myanmar,LOCATION,0.9984,,,gpt-5-5
art_204,AWS,Thursday,DATE,0.9991,,,gpt-5-5
art_204,AWS,CIDCA,ORGANIZATION,0.9974,,,gpt-5-5
art_204,AWS,Red Cross Society of China,ORGANIZATION,0.9957,,,gpt-5-5
art_204,AWS,1.5 million yuan,QUANTITY,0.881,,,gpt-5-5
art_204,AWS,"$206,700",QUANTITY,0.9972,,,gpt-5-5
art_204,AWS,Yunnan Province,ORGANIZATION,0.6967,,,gpt-5-5
art_204,AWS,6.1 million yuan,QUANTITY,0.7919,,,gpt-5-5
art_204,AWS,China,ORGANIZATION,0.9807,,,gpt-5-5
art_204,AWS,two expert teams,QUANTITY,0.9962,,,gpt-5-5
art_204,AWS,Myanmar,ORGANIZATION,0.8998,,,gpt-5-5
art_204,AWS,Li,PERSON,0.9886,,,gpt-5-5
art_204,AWS,Friday,DATE,0.9969,,,gpt-5-5
art_204,AWS,7.9-magnitude,QUANTITY,0.9412,,,gpt-5-5
art_204,AWS,Myanmar,LOCATION,0.9898,,,gpt-5-5
art_204,AWS,"3,003",QUANTITY,0.9964,,,gpt-5-5
art_204,AWS,"4,515 injured",QUANTITY,0.988,,,gpt-5-5
art_204,AWS,351,QUANTITY,0.9967,,,gpt-5-5
art_204,AWS,Myanmar,LOCATION,0.499,,,gpt-5-5
art_204,AWS,Wednesday,DATE,0.9991,,,gpt-5-5
art_204,Google,Myanmar,LOCATION,,0.0,0.1208,gpt-5-5
art_204,Google,teams,ORGANIZATION,,0.0,0.0724,gpt-5-5
art_204,Google,China,LOCATION,,0.0,0.0556,gpt-5-5
art_204,Google,number,OTHER,,0.0,0.0251,gpt-5-5
art_204,Google,Courtesy,OTHER,,0.0,0.024,gpt-5-5
art_204,Google,Photo,WORK_OF_ART,,0.0,0.024,gpt-5-5
art_204,Google,Guixing Rescue Team,ORGANIZATION,,0.0,0.0229,gpt-5-5
art_204,Google,China International Development Cooperation Agency,ORGANIZATION,,0.0,0.0221,gpt-5-5
art_204,Google,settlement community,OTHER,,0.0,0.0217,gpt-5-5
art_204,Google,rescue teams,ORGANIZATION,,0.0,0.0186,gpt-5-5
art_204,Google,Zhejiang Province,LOCATION,,0.0,0.0177,gpt-5-5
art_204,Google,Li Ming,PERSON,,0.0,0.0172,gpt-5-5
art_204,Google,earthquake,EVENT,,0.0,0.0164,gpt-5-5
art_204,Google,survivors,PERSON,,0.0,0.0155,gpt-5-5
art_204,Google,employee,PERSON,,0.0,0.0147,gpt-5-5
art_204,Google,disaster relief efforts,OTHER,,0.0,0.0144,gpt-5-5
art_204,Google,Zhuji,LOCATION,,0.0,0.0142,gpt-5-5
art_204,Google,personnel,PERSON,,0.0,0.0131,gpt-5-5
art_204,Google,prevention,OTHER,,0.0,0.0131,gpt-5-5
art_204,Google,epidemic,EVENT,,0.0,0.0131,gpt-5-5
art_204,Google,loss,OTHER,,0.0,0.0131,gpt-5-5
art_204,Google,China Foundation for Rural Development,ORGANIZATION,,0.0,0.0121,gpt-5-5
art_204,Google,data,OTHER,,0.0,0.0116,gpt-5-5
art_204,Google,emergency assistance,OTHER,,0.0,0.0094,gpt-5-5
art_204,Google,teams,ORGANIZATION,,0.0,0.0091,gpt-5-5
art_204,Google,rescue team,ORGANIZATION,,0.0,0.007,gpt-5-5
art_204,Google,survivor,PERSON,,0.1,0.006,gpt-5-5
art_204,Google,agency,ORGANIZATION,,0.0,0.0054,gpt-5-5
art_204,Google,country,LOCATION,,0.0,0.005,gpt-5-5
art_204,Google,assessment,OTHER,,0.0,0.005,gpt-5-5
art_204,Google,hotel,LOCATION,,0.0,0.0049,gpt-5-5
art_204,Google,people,PERSON,,0.0,0.0049,gpt-5-5
art_204,Google,settlement community,OTHER,,0.0,0.0049,gpt-5-5
art_204,Google,teams,ORGANIZATION,,0.0,0.0047,gpt-5-5
art_204,Google,rescue teams,ORGANIZATION,,0.0,0.0047,gpt-5-5
art_204,Google,spokesperson,PERSON,,0.0,0.0046,gpt-5-5
art_204,Google,condition,OTHER,,0.0,0.0043,gpt-5-5
art_204,Google,Mandalay,LOCATION,,0.0,0.0042,gpt-5-5
art_204,Google,earthquake,EVENT,,0.0,0.0042,gpt-5-5
art_204,Google,rescuers,PERSON,,0.1,0.0042,gpt-5-5
art_204,Google,first,OTHER,,0.0,0.0041,gpt-5-5
art_204,Google,first,OTHER,,0.0,0.0041,gpt-5-5
art_204,Google,country,LOCATION,,0.0,0.0039,gpt-5-5
art_204,Google,earthquake survivors,PERSON,,0.0,0.0039,gpt-5-5
art_204,Google,resident,PERSON,,0.1,0.0039,gpt-5-5
art_204,Google,community,OTHER,,0.0,0.0038,gpt-5-5
art_204,Google,earthquake,EVENT,,0.0,0.0038,gpt-5-5
art_204,Google,efforts,OTHER,,0.0,0.0036,gpt-5-5
art_204,Google,friendship,OTHER,,0.0,0.0034,gpt-5-5
art_204,Google,tents,CONSUMER_GOOD,,0.0,0.0033,gpt-5-5
art_204,Google,number,OTHER,,0.0,0.0033,gpt-5-5
art_204,Google,personnel,PERSON,,0.0,0.0033,gpt-5-5
art_204,Google,people,PERSON,,0.0,0.0033,gpt-5-5
art_204,Google,households,PERSON,,0.0,0.0031,gpt-5-5
art_204,Google,housing,OTHER,,0.0,0.0031,gpt-5-5
art_204,Google,video,WORK_OF_ART,,0.0,0.0031,gpt-5-5
art_204,Google,site,OTHER,,0.0,0.0031,gpt-5-5
art_204,Google,neighbors,PERSON,,0.0,0.0029,gpt-5-5
art_204,Google,collaboration,OTHER,,0.0,0.0029,gpt-5-5
art_204,Google,addition,OTHER,,0.0,0.0029,gpt-5-5
art_204,Google,suffering,EVENT,,0.0,0.0029,gpt-5-5
art_204,Google,empathy,OTHER,,0.0,0.0029,gpt-5-5
art_204,Google,sense,OTHER,,0.0,0.0029,gpt-5-5
art_204,Google,paukphaw,OTHER,,0.0,0.0029,gpt-5-5
art_204,Google,E-outfitting Golden Country Hotel,LOCATION,,0.0,0.0029,gpt-5-5
art_204,Google,survivor,PERSON,,0.1,0.0029,gpt-5-5
art_204,Google,organization,ORGANIZATION,,0.0,0.0027,gpt-5-5
art_204,Google,individuals,PERSON,,0.0,0.0027,gpt-5-5
art_204,Google,reporter,PERSON,,0.0,0.0027,gpt-5-5
art_204,Google,aid supplies,OTHER,,0.0,0.0025,gpt-5-5
art_204,Google,disaster relief supplies,OTHER,,0.1,0.0025,gpt-5-5
art_204,Google,Xinhua News Agency,ORGANIZATION,,0.1,0.0024,gpt-5-5
art_204,Google,batch,OTHER,,0.1,0.0023,gpt-5-5
art_204,Google,cash assistance,OTHER,,0.1,0.0023,gpt-5-5
art_204,Google,press conference,EVENT,,0.0,0.0021,gpt-5-5
art_204,Google,disaster victims,PERSON,,0.0,0.002,gpt-5-5
art_204,Google,earthquake,EVENT,,0.0,0.002,gpt-5-5
art_204,Google,Yunnan Province,LOCATION,,0.0,0.0018,gpt-5-5
art_204,Google,mitigation efforts,OTHER,,0.0,0.0018,gpt-5-5
art_204,Google,Southeast Asian,LOCATION,,0.0,0.0017,gpt-5-5
art_204,Google,Aung Thuka Temple,PERSON,,0.0,0.0017,gpt-5-5
art_204,Google,Nay Pu Town,LOCATION,,0.0,0.0017,gpt-5-5
art_204,Google,tent hand in hand,CONSUMER_GOOD,,0.0,0.0017,gpt-5-5
art_204,Google,expertise,OTHER,,0.0,0.0016,gpt-5-5
art_204,Google,loss,OTHER,,0.0,0.0016,gpt-5-5
art_204,Google,assessment,OTHER,,0.0,0.0016,gpt-5-5
art_204,Google,epidemic,EVENT,,0.0,0.0016,gpt-5-5
art_204,Google,prevention,OTHER,,0.0,0.0016,gpt-5-5
art_204,Google,treatment,OTHER,,0.0,0.0014,gpt-5-5
art_204,Google,authorities,PERSON,,0.0,0.0014,gpt-5-5
art_204,Google,death toll,OTHER,,0.0,0.0014,gpt-5-5
art_204,Google,Global Times,ORGANIZATION,,0.0,0.0013,gpt-5-5
art_204,Google,communication,OTHER,,0.1,0.0013,gpt-5-5
art_204,Google,Red Cross Society of China,ORGANIZATION,,0.1,0.0012,gpt-5-5
art_204,Google,hands,OTHER,,0.1,0.0011,gpt-5-5
art_204,Google,relief supplies,OTHER,,0.1,0.0011,gpt-5-5
art_204,Google,video,WORK_OF_ART,,0.0,0.001,gpt-5-5
art_204,Google,batch,OTHER,,0.1,0.001,gpt-5-5
art_204,Google,family,PERSON,,0.1,0.0009,gpt-5-5
art_204,Google,place,OTHER,,0.0,0.0009,gpt-5-5
art_204,Google,gratitude,OTHER,,0.1,0.0009,gpt-5-5
art_204,Google,camera,CONSUMER_GOOD,,0.0,0.0009,gpt-5-5
art_204,Google,transportation,OTHER,,0.1,0.0009,gpt-5-5
art_204,Google,infrastructure,OTHER,,0.1,0.0009,gpt-5-5
art_204,Google,emergency aid packages,OTHER,,0.1,0.0009,gpt-5-5
art_204,Google,blankets,CONSUMER_GOOD,,0.1,0.0009,gpt-5-5
art_204,Google,girls,PERSON,,0.0,0.0009,gpt-5-5
art_204,Google,tents,CONSUMER_GOOD,,0.1,0.0007,gpt-5-5
art_204,Google,Naypyidaw,LOCATION,,0.1,0.0005,gpt-5-5
art_204,Azure,Guixing Rescue Team,Organization,0.82,,,gpt-5-5
art_204,Azure,"Zhuji,",Location,0.52,,,gpt-5-5
