article_id,api,phrase,confidence,pair_id,outlet,topic,frame
art_042,Azure,doctoral program,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,27-year-old Nima,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,advanced degree,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,country list,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,American law,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,industry sources,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,visa applications,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,student visa,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,Reuters reporter,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,ANKARA/KHARTOUM,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,anger,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,confusion,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,parts,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,visitors,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,futures,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,Libya,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,Somalia,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,Syria,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,Yemen,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,refugees,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,March,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,Monday,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,bans,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,foreigners,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,person,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,ruling,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,relatives,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,outcome,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,Sunday,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,string,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,queue,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,door,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,people,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,directive,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,Wednesday,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,guidance,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,region,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,visas,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,Washington,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,concern,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,reason,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,Masoud,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,university,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,Dallas,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,Texas,,imm_003,Reuters,immigration,humanitarian
art_042,Azure,time,,imm_003,Reuters,immigration,humanitarian
art_043,AWS,Trump,0.9998,imm_003,France 24,immigration,security
art_043,AWS,Supreme Court,0.9995,imm_003,France 24,immigration,security
art_043,AWS,Muslim travel ban,0.9574,imm_003,France 24,immigration,security
art_043,AWS,President Donald Trump,0.9992,imm_003,France 24,immigration,security
art_043,AWS,administration,0.9986,imm_003,France 24,immigration,security
art_043,AWS,the US Supreme Court,0.9999,imm_003,France 24,immigration,security
art_043,AWS,Thursday,0.9998,imm_003,France 24,immigration,security
art_043,AWS,its controversial ban,1.0,imm_003,France 24,immigration,security
art_043,AWS,travelers,0.9995,imm_003,France 24,immigration,security
art_043,AWS,six Muslim majority nations,0.9996,imm_003,France 24,immigration,security
art_043,AWS,repeated setbacks,1.0,imm_003,France 24,immigration,security
art_043,AWS,the lower courts,1.0,imm_003,France 24,immigration,security
art_043,AWS,its filing,0.9999,imm_003,France 24,immigration,security
art_043,AWS,the government,1.0,imm_003,France 24,immigration,security
art_043,AWS,the highest court,1.0,imm_003,France 24,immigration,security
art_043,AWS,the land,1.0,imm_003,France 24,immigration,security
art_043,AWS,the legal standing,0.9999,imm_003,France 24,immigration,security
art_043,AWS,Trump,1.0,imm_003,France 24,immigration,security
art_043,AWS,order,0.9999,imm_003,France 24,immigration,security
art_043,AWS,a ruling,0.9997,imm_003,France 24,immigration,security
art_043,AWS,the federal Fourth Circuit Court,0.9992,imm_003,France 24,immigration,security
art_043,AWS,Appeals,0.9999,imm_003,France 24,immigration,security
art_043,AWS,a nationwide block,1.0,imm_003,France 24,immigration,security
art_043,AWS,the travel ban,0.9996,imm_003,France 24,immigration,security
art_043,AWS,the Supreme Court,0.9997,imm_003,France 24,immigration,security
art_043,AWS,this important case,0.9999,imm_003,France 24,immigration,security
art_043,AWS,President Trump,0.9999,imm_003,France 24,immigration,security
art_043,AWS,executive order,0.9998,imm_003,France 24,immigration,security
art_043,AWS,his lawful authority,0.9999,imm_003,France 24,immigration,security
art_043,AWS,the nation,1.0,imm_003,France 24,immigration,security
art_043,AWS,our communities,0.9999,imm_003,France 24,immigration,security
art_043,AWS,terrorism,0.9999,imm_003,France 24,immigration,security
art_043,AWS,Justice Department spokeswoman Sarah Isgur Flores,0.9978,imm_003,France 24,immigration,security
art_043,AWS,The president,1.0,imm_003,France 24,immigration,security
art_043,AWS,people,0.9999,imm_003,France 24,immigration,security
art_043,AWS,countries,1.0,imm_003,France 24,immigration,security
art_043,AWS,or shelter terrorism,0.9065,imm_003,France 24,immigration,security
art_043,AWS,a security risk,0.9999,imm_003,France 24,immigration,security
art_043,AWS,the United States,1.0,imm_003,France 24,immigration,security
art_043,AWS,The Trump administration,1.0,imm_003,France 24,immigration,security
art_043,AWS,filing,0.9999,imm_003,France 24,immigration,security
art_043,AWS,just one week,0.7828,imm_003,France 24,immigration,security
art_043,AWS,the Fourth Circuit Court,0.9987,imm_003,France 24,immigration,security
art_043,AWS,Appeals ruling,0.9966,imm_003,France 24,immigration,security
art_043,AWS,a fresh blow,0.9999,imm_003,France 24,immigration,security
art_043,AWS,the government,1.0,imm_003,France 24,immigration,security
art_043,AWS,effort,1.0,imm_003,France 24,immigration,security
art_043,AWS,The court,0.9999,imm_003,France 24,immigration,security
art_043,AWS,the part,0.9999,imm_003,France 24,immigration,security
art_043,AWS,the measure,0.9999,imm_003,France 24,immigration,security
art_043,AWS,the specific countries,0.9999,imm_003,France 24,immigration,security
art_043,AWS,"Iran, Libya, Somalia, Sudan, Syria and Yemen",0.9904,imm_003,France 24,immigration,security
art_043,AWS,national security,0.9999,imm_003,France 24,immigration,security
art_043,AWS,the president,0.9999,imm_003,France 24,immigration,security
art_043,AWS,promised Muslim ban,0.9871,imm_003,France 24,immigration,security
art_043,AWS,the government,1.0,imm_003,France 24,immigration,security
art_043,AWS,security concerns,0.9982,imm_003,France 24,immigration,security
art_043,AWS,the plaintiffs',0.9998,imm_003,France 24,immigration,security
art_043,AWS,concerns,0.9978,imm_003,France 24,immigration,security
art_043,AWS,discrimination,0.9994,imm_003,France 24,immigration,security
art_043,AWS,The stakes,1.0,imm_003,France 24,immigration,security
art_043,AWS,the court,0.9999,imm_003,France 24,immigration,security
art_043,AWS,appeals,0.9999,imm_003,France 24,immigration,security
art_043,AWS,the president,1.0,imm_003,France 24,immigration,security
art_043,AWS,bad faith,0.9989,imm_003,France 24,immigration,security
art_043,AWS,religious animus,0.9998,imm_003,France 24,immigration,security
art_043,AWS,three members,1.0,imm_003,France 24,immigration,security
art_043,AWS,his cabinet,1.0,imm_003,France 24,immigration,security
art_043,AWS,a brief pause,0.9999,imm_003,France 24,immigration,security
art_043,AWS,entry,0.9968,imm_003,France 24,immigration,security
art_043,AWS,six countries,1.0,imm_003,France 24,immigration,security
art_043,AWS,heightened risks,0.9575,imm_003,France 24,immigration,security
art_043,AWS,terrorism,1.0,imm_003,France 24,immigration,security
art_043,AWS,the government,0.9996,imm_003,France 24,immigration,security
art_043,AWS,filing,0.9997,imm_003,France 24,immigration,security
art_043,AWS,The court,1.0,imm_003,France 24,immigration,security
art_043,AWS,decision,0.9999,imm_003,France 24,immigration,security
art_043,AWS,uncertainty,0.9957,imm_003,France 24,immigration,security
art_043,AWS,the president,1.0,imm_003,France 24,immigration,security
art_043,AWS,authority,0.9999,imm_003,France 24,immigration,security
art_043,AWS,those threats,0.9995,imm_003,France 24,immigration,security
art_043,AWS,the Constitution,0.9999,imm_003,France 24,immigration,security
art_043,AWS,acts,0.99,imm_003,France 24,immigration,security
art_043,AWS,Congress,1.0,imm_003,France 24,immigration,security
art_043,AWS,Trump,0.9995,imm_003,France 24,immigration,security
art_043,AWS,his initial travel ban,0.9998,imm_003,France 24,immigration,security
art_043,AWS,executive order,0.9999,imm_003,France 24,immigration,security
art_043,AWS,January,1.0,imm_003,France 24,immigration,security
art_043,AWS,that measure,0.9905,imm_003,France 24,immigration,security
art_043,AWS,entry,0.9955,imm_003,France 24,immigration,security
art_043,AWS,nationals,0.9976,imm_003,France 24,immigration,security
art_043,AWS,seven countries,1.0,imm_003,France 24,immigration,security
art_043,AWS,90 days,0.9999,imm_003,France 24,immigration,security
art_043,AWS,the nation,1.0,imm_003,France 24,immigration,security
art_043,AWS,refugee program,0.9999,imm_003,France 24,immigration,security
art_043,AWS,120 days,0.9997,imm_003,France 24,immigration,security
art_043,AWS,the courts,1.0,imm_003,France 24,immigration,security
art_043,AWS,A revised executive order,0.9999,imm_003,France 24,immigration,security
art_043,AWS,March,1.0,imm_003,France 24,immigration,security
art_043,AWS,the issues,0.9999,imm_003,France 24,immigration,security
art_043,AWS,the federal judges,0.9999,imm_003,France 24,immigration,security
art_043,AWS,Iraq,0.9894,imm_003,France 24,immigration,security
art_043,AWS,the list,1.0,imm_003,France 24,immigration,security
art_043,AWS,an indefinite ban,1.0,imm_003,France 24,immigration,security
art_043,AWS,Syrian refugees,0.9998,imm_003,France 24,immigration,security
art_043,AWS,widespread scorn,0.9976,imm_003,France 24,immigration,security
art_043,AWS,human rights activists and states,0.762,imm_003,France 24,immigration,security
art_043,AWS,Democrats,1.0,imm_003,France 24,immigration,security
art_043,AWS,A district court judge,0.9994,imm_003,France 24,immigration,security
art_043,AWS,Maryland,1.0,imm_003,France 24,immigration,security
art_043,AWS,a nationwide block,0.9998,imm_003,France 24,immigration,security
art_043,AWS,the ban,1.0,imm_003,France 24,immigration,security
art_043,AWS,core provision,0.9998,imm_003,France 24,immigration,security
art_043,AWS,travel,0.9801,imm_003,France 24,immigration,security
art_043,AWS,the shortlist,1.0,imm_003,France 24,immigration,security
art_043,AWS,countries,1.0,imm_003,France 24,immigration,security
art_043,AWS,the issue,0.9999,imm_003,France 24,immigration,security
art_043,AWS,the Fourth Circuit,0.9999,imm_003,France 24,immigration,security
art_043,AWS,the case,1.0,imm_003,France 24,immigration,security
art_043,AWS,high-profile nature,0.9982,imm_003,France 24,immigration,security
art_043,AWS,the full appeals court,0.9992,imm_003,France 24,immigration,security
art_043,AWS,Richmond,1.0,imm_003,France 24,immigration,security
art_043,AWS,the arguments,0.9999,imm_003,France 24,immigration,security
art_043,AWS,the usual initial three-judge panel,0.9999,imm_003,France 24,immigration,security
art_043,AWS,the first time,1.0,imm_003,France 24,immigration,security
art_043,AWS,a quarter,1.0,imm_003,France 24,immigration,security
art_043,AWS,a century,1.0,imm_003,France 24,immigration,security
art_043,AWS,Thirteen,0.9999,imm_003,France 24,immigration,security
art_043,AWS,the court,1.0,imm_003,France 24,immigration,security
art_043,AWS,15 active judges,0.9974,imm_003,France 24,immigration,security
art_043,AWS,part,0.9991,imm_003,France 24,immigration,security
art_043,AWS,potential conflicts,0.9998,imm_003,France 24,immigration,security
art_043,AWS,interest,1.0,imm_003,France 24,immigration,security
art_043,Google,Donald Trump,0.1011,imm_003,France 24,immigration,security
art_043,Google,ruling,0.098,imm_003,France 24,immigration,security
art_043,Google,court,0.0571,imm_003,France 24,immigration,security
art_043,Google,courts,0.0372,imm_003,France 24,immigration,security
art_043,Google,ban,0.0293,imm_003,France 24,immigration,security
art_043,Google,travel,0.0279,imm_003,France 24,immigration,security
art_043,Google,travelers,0.0279,imm_003,France 24,immigration,security
art_043,Google,Supreme Court,0.0272,imm_003,France 24,immigration,security
art_043,Google,government,0.0271,imm_003,France 24,immigration,security
art_043,Google,nations,0.0263,imm_003,France 24,immigration,security
art_043,Google,president,0.0249,imm_003,France 24,immigration,security
art_043,Google,court,0.0198,imm_003,France 24,immigration,security
art_043,Google,setbacks,0.0197,imm_003,France 24,immigration,security
art_043,Google,administration,0.0189,imm_003,France 24,immigration,security
art_043,Google,president,0.0147,imm_003,France 24,immigration,security
art_043,Azure,usual initial three-judge panel,,imm_003,France 24,immigration,security
art_043,Azure,six Muslim majority nations,,imm_003,France 24,immigration,security
art_043,Azure,federal Fourth Circuit Court,,imm_003,France 24,immigration,security
art_043,Azure,Justice Department spokeswoman,,imm_003,France 24,immigration,security
art_043,Azure,Sarah Isgur Flores,,imm_003,France 24,immigration,security
art_043,Azure,human rights activists,,imm_003,France 24,immigration,security
art_043,Azure,district court judge,,imm_003,France 24,immigration,security
art_043,Azure,initial travel ban,,imm_003,France 24,immigration,security
art_043,Azure,US Supreme Court,,imm_003,France 24,immigration,security
art_043,Azure,Muslim travel ban,,imm_003,France 24,immigration,security
art_043,Azure,revised executive order,,imm_003,France 24,immigration,security
art_043,Azure,full appeals court,,imm_003,France 24,immigration,security
art_043,Azure,The Trump administration,,imm_003,France 24,immigration,security
art_043,Azure,President Donald Trump,,imm_003,France 24,immigration,security
art_043,Azure,Muslim ban,,imm_003,France 24,immigration,security
art_043,Azure,federal judges,,imm_003,France 24,immigration,security
art_043,Azure,six countries,,imm_003,France 24,immigration,security
art_043,Azure,highest court,,imm_003,France 24,immigration,security
art_043,Azure,controversial ban,,imm_003,France 24,immigration,security
art_043,Azure,indefinite ban,,imm_003,France 24,immigration,security
art_043,Azure,repeated setbacks,,imm_003,France 24,immigration,security
art_043,Azure,legal standing,,imm_003,France 24,immigration,security
art_043,Azure,nationwide block,,imm_003,France 24,immigration,security
art_043,Azure,security risk,,imm_003,France 24,immigration,security
art_043,Azure,fresh blow,,imm_003,France 24,immigration,security
art_043,Azure,national security,,imm_003,France 24,immigration,security
art_043,Azure,security concerns,,imm_003,France 24,immigration,security
art_043,Azure,plaintiffs' concerns,,imm_003,France 24,immigration,security
art_043,Azure,bad faith,,imm_003,France 24,immigration,security
art_043,Azure,religious animus,,imm_003,France 24,immigration,security
art_043,Azure,three members,,imm_003,France 24,immigration,security
art_043,Azure,brief pause,,imm_003,France 24,immigration,security
art_043,Azure,refugee program,,imm_003,France 24,immigration,security
art_043,Azure,Syrian refugees,,imm_003,France 24,immigration,security
art_043,Azure,widespread scorn,,imm_003,France 24,immigration,security
art_043,Azure,core provision,,imm_003,France 24,immigration,security
art_043,Azure,high-profile nature,,imm_003,France 24,immigration,security
art_043,Azure,first time,,imm_003,France 24,immigration,security
art_043,Azure,15 active judges,,imm_003,France 24,immigration,security
art_043,Azure,potential conflicts,,imm_003,France 24,immigration,security
art_043,Azure,specific countries,,imm_003,France 24,immigration,security
art_043,Azure,seven countries,,imm_003,France 24,immigration,security
art_043,Azure,lower courts,,imm_003,France 24,immigration,security
art_043,Azure,important case,,imm_003,France 24,immigration,security
art_043,Azure,lawful authority,,imm_003,France 24,immigration,security
art_043,Azure,United States,,imm_003,France 24,immigration,security
art_043,Azure,President Trump,,imm_003,France 24,immigration,security
art_043,Azure,Appeals ruling,,imm_003,France 24,immigration,security
art_043,Azure,Thursday,,imm_003,France 24,immigration,security
art_043,Azure,travelers,,imm_003,France 24,immigration,security
art_043,Azure,filing,,imm_003,France 24,immigration,security
