article_id,api,entity_text,entity_type,confidence,entity_sentiment_score,entity_salience,entity_sentiment_magnitude,entity_subtype,pair_id,outlet,topic,frame
art_059,Azure,John Coughenour,Person,1.0,,,,,imm_006,Straits Times,immigration,security
art_059,Azure,Washington,Location,0.98,,,,State,imm_006,Straits Times,immigration,security
art_059,Azure,president,PersonType,0.98,,,,,imm_006,Straits Times,immigration,security
art_059,Azure,four decades,DateTime,0.95,,,,Duration,imm_006,Straits Times,immigration,security
art_059,Azure,Judge,PersonType,0.99,,,,,imm_006,Straits Times,immigration,security
art_059,Azure,Coughenour,Person,0.99,,,,,imm_006,Straits Times,immigration,security
art_059,Azure,Republican president,PersonType,0.85,,,,,imm_006,Straits Times,immigration,security
art_059,Azure,Ronald Reagan,Person,1.0,,,,,imm_006,Straits Times,immigration,security
art_059,Azure,Conservatives,PersonType,0.97,,,,,imm_006,Straits Times,immigration,security
art_059,Azure,6,Quantity,0.8,,,,Number,imm_006,Straits Times,immigration,security
art_059,Azure,3,Quantity,0.8,,,,Number,imm_006,Straits Times,immigration,security
art_059,Azure,Supreme Court,Organization,0.98,,,,,imm_006,Straits Times,immigration,security
art_059,Azure,three,Quantity,0.8,,,,Number,imm_006,Straits Times,immigration,security
art_059,Azure,justices,PersonType,0.94,,,,,imm_006,Straits Times,immigration,security
art_059,Azure,Trump,Person,0.99,,,,,imm_006,Straits Times,immigration,security
art_059,Azure,AFP,Organization,0.94,,,,,imm_006,Straits Times,immigration,security
art_060,AWS,Supreme Court,ORGANIZATION,0.9921,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,Friday,DATE,0.9986,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,President Donald Trump,PERSON,0.9173,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,19th Century,DATE,0.9882,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,earlier this year,DATE,0.9271,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,Trump,PERSON,0.9994,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,Cecillia Wang,PERSON,0.9994,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,American Civil Liberties Union,ORGANIZATION,0.9988,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,Supreme Court,ORGANIZATION,0.9954,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,President,PERSON,0.9861,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,Trump,PERSON,0.5313,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,Supreme Court,ORGANIZATION,0.988,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,1898,DATE,0.9964,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,Congress,ORGANIZATION,0.9975,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,Trump,PERSON,0.6821,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,Supreme Court,ORGANIZATION,0.9946,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,this fall,DATE,0.74,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,White House,ORGANIZATION,0.9879,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,Trump,PERSON,0.9978,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,American,OTHER,0.9283,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,US,LOCATION,0.97,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,next year,DATE,0.9966,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,end of June,DATE,0.9936,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,Steve Vladeck,PERSON,0.9997,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,CNN Supreme Court,ORGANIZATION,0.9509,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,Georgetown University Law Center,ORGANIZATION,0.9269,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,Trump,ORGANIZATION,0.945,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,Fourteenth Amendment,TITLE,0.9509,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,Supreme Court,ORGANIZATION,0.9902,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,1898,DATE,0.9008,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,Two decades,DATE,0.6848,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,14th Amendment,TITLE,0.8522,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,1868,DATE,0.9924,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,Supreme Court,ORGANIZATION,0.9955,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,US,LOCATION,0.6155,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,Wong Kim Ark,PERSON,0.8334,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,United States,LOCATION,0.9974,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,Chinese,OTHER,0.9548,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,US,LOCATION,0.9727,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,Trump,ORGANIZATION,0.9676,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,1898,DATE,0.9904,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,Trump administration,ORGANIZATION,0.7008,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,Supreme Court,ORGANIZATION,0.9942,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,Trump,PERSON,0.9993,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,Fourteenth Amendment,TITLE,0.9333,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,General,PERSON,0.381,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,D. John Sauer,PERSON,0.9846,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,Supreme Court,ORGANIZATION,0.9956,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,Supreme Court,ORGANIZATION,0.9973,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,June,DATE,0.9992,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,Trump,PERSON,0.9995,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,6-3 majority,QUANTITY,0.9331,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,Supreme Court,ORGANIZATION,0.9969,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,Trump,PERSON,0.9996,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,both,QUANTITY,0.9787,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,American Civil Liberties Union,ORGANIZATION,0.9988,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,Supreme Court,ORGANIZATION,0.9936,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,this year,DATE,0.979,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,New Hampshire,LOCATION,0.9987,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,Trump,PERSON,0.9995,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,ACLU,ORGANIZATION,0.9964,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,San Francisco,LOCATION,0.9703,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,9th US Circuit Court of Appeals,ORGANIZATION,0.9705,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,Seattle,LOCATION,0.9874,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,Trump,PERSON,0.9994,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,Democratic,ORGANIZATION,0.9265,,,,,imm_006,CNN,immigration,neutral
art_060,AWS,9th Circuit,ORGANIZATION,0.9782,,,,,imm_006,CNN,immigration,neutral
art_060,Google,Donald Trump,PERSON,,0.0,0.1776,0.9,,imm_006,CNN,immigration,neutral
art_060,Google,Supreme Court,ORGANIZATION,,0.0,0.1399,0.8,,imm_006,CNN,immigration,neutral
art_060,Google,courts,ORGANIZATION,,0.0,0.1129,0.1,,imm_006,CNN,immigration,neutral
art_060,Google,court,ORGANIZATION,,0.0,0.084,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,Cecillia Wang,PERSON,,0.0,0.032,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,administration,ORGANIZATION,,0.0,0.0272,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,birthright citizenship,OTHER,,-0.2,0.0222,0.2,,imm_006,CNN,immigration,neutral
art_060,Google,executive order,OTHER,,-0.1,0.0199,0.1,,imm_006,CNN,immigration,neutral
art_060,Google,law,OTHER,,0.0,0.0178,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,attempt,OTHER,,0.0,0.016,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,justices,PERSON,,0.0,0.0133,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,opportunity,OTHER,,0.0,0.013,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,appeal,OTHER,,0.0,0.013,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,citizens,PERSON,,0.0,0.0126,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,policy,OTHER,,0.0,0.0104,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,grounds,LOCATION,,0.0,0.008,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,Fourteenth Amendment,WORK_OF_ART,,0.0,0.0079,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,Steve Vladeck,PERSON,,-0.1,0.0068,0.5,,imm_006,CNN,immigration,neutral
art_060,Google,challenges,OTHER,,0.0,0.0064,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,controversy,OTHER,,0.0,0.0064,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,merits,OTHER,,0.0,0.0064,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,court,ORGANIZATION,,0.0,0.0064,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,D. John Sauer,PERSON,,0.0,0.0059,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,case,OTHER,,0.0,0.0055,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,courts,ORGANIZATION,,0.0,0.0045,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,American Civil Liberties Union,ORGANIZATION,,0.0,0.0044,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,executive order,OTHER,,0.0,0.0043,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,case,OTHER,,0.0,0.0039,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,slaves,PERSON,,0.0,0.0038,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,court,ORGANIZATION,,0.0,0.0036,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,administration,ORGANIZATION,,0.0,0.0036,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,appeal,OTHER,,0.0,0.0036,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,states,LOCATION,,0.0,0.0035,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,citizenship,OTHER,,0.0,0.0034,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,son,PERSON,,0.0,0.0034,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,theories,OTHER,,0.0,0.0033,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,law,OTHER,,0.0,0.0032,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,decision,OTHER,,0.0,0.0032,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,court,ORGANIZATION,,0.0,0.0031,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,test,OTHER,,0.0,0.0031,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,President,PERSON,,0.0,0.003,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,conservatives,PERSON,,0.0,0.003,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,all,OTHER,,0.0,0.0028,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,citizenship,OTHER,,0.0,0.0027,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,birthright citizenship,OTHER,,0.0,0.0027,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,case,OTHER,,0.0,0.0026,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,birthright citizenship,OTHER,,0.0,0.0025,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,executive order,OTHER,,0.0,0.0024,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,appeal,OTHER,,0.0,0.0024,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,issue,OTHER,,0.0,0.0024,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,term,OTHER,,0.0,0.0024,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,fringe,EVENT,,0.0,0.0024,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,organization,ORGANIZATION,,0.0,0.0024,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,focus,OTHER,,0.0,0.0023,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,appeals,OTHER,,0.0,0.0022,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,administration,ORGANIZATION,,0.0,0.0022,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,statutes,OTHER,,0.0,0.0022,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,immigration law,OTHER,,0.0,0.0022,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,immigrants,PERSON,,0.0,0.002,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,argument,OTHER,,0.0,0.002,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,arguments,OTHER,,0.0,0.002,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,decision,OTHER,,0.0,0.002,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,babies,PERSON,,0.0,0.002,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,bottom line,OTHER,,0.0,0.002,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,consequences,OTHER,,0.0,0.0019,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,ruling,OTHER,,0.0,0.0018,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,case,OTHER,,0.0,0.0018,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,case,OTHER,,0.0,0.0018,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,Constitution,WORK_OF_ART,,0.0,0.0018,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,citizenship clause,OTHER,,0.0,0.0017,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,children,PERSON,,0.0,0.0017,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,children,PERSON,,0.0,0.0017,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,citizenship clause,OTHER,,0.0,0.0017,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,notion,OTHER,,0.0,0.0017,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,order,OTHER,,0.0,0.0017,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,administration,ORGANIZATION,,0.0,0.0017,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,provision,OTHER,,0.0,0.0016,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,interpretation,OTHER,,0.0,0.0016,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,exceptions,OTHER,,0.0,0.0016,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,people,PERSON,,0.0,0.0016,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,view,OTHER,,0.0,0.0016,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,willingness,OTHER,,0.0,0.0016,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,newborns,PERSON,,0.0,0.0016,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,tenet,OTHER,,0.0,0.0016,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,hurdles,OTHER,,0.0,0.0016,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,professor,PERSON,,-0.2,0.0016,0.2,,imm_006,CNN,immigration,neutral
art_060,Google,effort,OTHER,,-0.2,0.0016,0.2,,imm_006,CNN,immigration,neutral
art_060,Google,implications,OTHER,,0.0,0.0016,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,precedent,OTHER,,-0.2,0.0015,0.2,,imm_006,CNN,immigration,neutral
art_060,Google,opinion,OTHER,,0.0,0.0015,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,understanding,OTHER,,0.0,0.0015,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,immigration agenda,OTHER,,0.0,0.0015,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,part,OTHER,,0.0,0.0015,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,visitors,PERSON,,0.0,0.0015,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,aliens,OTHER,,0.0,0.0015,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,case,OTHER,,0.0,0.0014,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,Congress,ORGANIZATION,,0.0,0.0014,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,judges,PERSON,,0.0,0.0014,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,groups,ORGANIZATION,,0.0,0.0014,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,judge,PERSON,,0.0,0.0014,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,arguments,OTHER,,0.0,0.0014,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,policy,OTHER,,0.0,0.0013,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,case,OTHER,,0.0,0.0013,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,policy,OTHER,,0.0,0.0013,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,policy,OTHER,,0.0,0.0013,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,enforcement,OTHER,,0.0,0.0012,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,order,OTHER,,0.0,0.0012,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,methods,OTHER,,-0.1,0.0011,0.1,,imm_006,CNN,immigration,neutral
art_060,Google,effect,OTHER,,0.0,0.0011,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,misstatements,WORK_OF_ART,,0.0,0.0011,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,jumble,OTHER,,0.0,0.0011,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,citations,OTHER,,0.0,0.0011,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,doctrines,OTHER,,0.0,0.0011,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,anything,OTHER,,0.0,0.0011,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,policy preferences,OTHER,,0.0,0.0011,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,courts,ORGANIZATION,,0.0,0.0011,0.1,,imm_006,CNN,immigration,neutral
art_060,Google,court,ORGANIZATION,,0.0,0.0011,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,courts,ORGANIZATION,,0.0,0.0011,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,Georgetown University Law Center,ORGANIZATION,,-0.2,0.0011,0.2,,imm_006,CNN,immigration,neutral
art_060,Google,9th US Circuit Court of Appeals,ORGANIZATION,,0.0,0.001,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,group,ORGANIZATION,,0.0,0.001,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,judge,PERSON,,0.0,0.001,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,Chinese,LOCATION,,0.0,0.001,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,Wong Kim Ark,ORGANIZATION,,0.0,0.001,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,White House,LOCATION,,0.0,0.001,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,American,LOCATION,,0.0,0.001,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,CNN,ORGANIZATION,,-0.2,0.001,0.2,,imm_006,CNN,immigration,neutral
art_060,Google,plaintiffs,PERSON,,0.0,0.0009,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,difference,OTHER,,0.0,0.0009,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,ruling,OTHER,,0.0,0.0009,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,question,OTHER,,0.0,0.0009,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,policy,OTHER,,0.0,0.0008,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,case,OTHER,,0.0,0.0008,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,policies,OTHER,,0.0,0.0008,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,birthright policy,OTHER,,-0.1,0.0008,0.1,,imm_006,CNN,immigration,neutral
art_060,Google,class-action lawsuit,OTHER,,0.0,0.0008,0.0,,imm_006,CNN,immigration,neutral
art_060,Google,appeal,OTHER,,0.0,0.0007,0.0,,imm_006,CNN,immigration,neutral
